TIME;GEO;CITIZEN;AGE;SEX;UNIT;Value;Flag and Footnotes
2009;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2009;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2009;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2009;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2009;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2009;Albania;Foreign country;Total;Total;Number;;
2009;Albania;Foreign country;Total;Males;Number;;
2009;Albania;Foreign country;Total;Females;Number;;
2009;Albania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2009;Albania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2009;Albania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2009;Albania;Syria;Total;Total;Number;;
2009;Albania;Syria;Total;Males;Number;;
2009;Albania;Syria;Total;Females;Number;;
2009;Turkey;Foreign country;Total;Total;Number;103,753;
2009;Turkey;Foreign country;Total;Males;Number;45.29;
2009;Turkey;Foreign country;Total;Females;Number;58,463;
2009;Turkey;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2009;Turkey;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2009;Turkey;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2009;Turkey;Syria;Total;Total;Number;1,169;
2009;Turkey;Syria;Total;Males;Number;402;
2009;Turkey;Syria;Total;Females;Number;767;
2009;Andorra;Foreign country;Total;Total;Number;;
2009;Andorra;Foreign country;Total;Males;Number;;
2009;Andorra;Foreign country;Total;Females;Number;;
2009;Andorra;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2009;Andorra;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2009;Andorra;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2009;Andorra;Syria;Total;Total;Number;;
2009;Andorra;Syria;Total;Males;Number;;
2009;Andorra;Syria;Total;Females;Number;;
2009;Moldova;Foreign country;Total;Total;Number;;
2009;Moldova;Foreign country;Total;Males;Number;;
2009;Moldova;Foreign country;Total;Females;Number;;
2009;Moldova;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2009;Moldova;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2009;Moldova;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2009;Moldova;Syria;Total;Total;Number;;
2009;Moldova;Syria;Total;Males;Number;;
2009;Moldova;Syria;Total;Females;Number;;
2009;Ukraine;Foreign country;Total;Total;Number;;
2009;Ukraine;Foreign country;Total;Males;Number;;
2009;Ukraine;Foreign country;Total;Females;Number;;
2009;Ukraine;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2009;Ukraine;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2009;Ukraine;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2009;Ukraine;Syria;Total;Total;Number;;
2009;Ukraine;Syria;Total;Males;Number;;
2009;Ukraine;Syria;Total;Females;Number;;
2010;Belgium;Foreign country;Total;Total;Number;1,052,844;p
2010;Belgium;Foreign country;Total;Males;Number;534,608;p
2010;Belgium;Foreign country;Total;Females;Number;518,236;p
2010;Belgium;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Belgium;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Belgium;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Belgium;Syria;Total;Total;Number;1,809;p
2010;Belgium;Syria;Total;Males;Number;1,076;p
2010;Belgium;Syria;Total;Females;Number;733;p
2010;Bulgaria;Foreign country;Total;Total;Number;38,002;
2010;Bulgaria;Foreign country;Total;Males;Number;17,057;
2010;Bulgaria;Foreign country;Total;Females;Number;20,945;
2010;Bulgaria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Bulgaria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Bulgaria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Bulgaria;Syria;Total;Total;Number;720;
2010;Bulgaria;Syria;Total;Males;Number;561;
2010;Bulgaria;Syria;Total;Females;Number;159;
2010;Czech Republic;Foreign country;Total;Total;Number;424,419;
2010;Czech Republic;Foreign country;Total;Males;Number;250,044;
2010;Czech Republic;Foreign country;Total;Females;Number;174,375;
2010;Czech Republic;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Czech Republic;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Czech Republic;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Czech Republic;Syria;Total;Total;Number;486;
2010;Czech Republic;Syria;Total;Males;Number;353;
2010;Czech Republic;Syria;Total;Females;Number;133;
2010;Denmark;Foreign country;Total;Total;Number;329,797;
2010;Denmark;Foreign country;Total;Males;Number;162,465;
2010;Denmark;Foreign country;Total;Females;Number;167,332;
2010;Denmark;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Denmark;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Denmark;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Denmark;Syria;Total;Total;Number;901;
2010;Denmark;Syria;Total;Males;Number;446;
2010;Denmark;Syria;Total;Females;Number;455;
2010;Germany (until 1990 former territory of the FRG);Foreign country;Total;Total;Number;7,130,919;
2010;Germany (until 1990 former territory of the FRG);Foreign country;Total;Males;Number;3,632,526;
2010;Germany (until 1990 former territory of the FRG);Foreign country;Total;Females;Number;3,498,393;
2010;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Germany (until 1990 former territory of the FRG);Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Germany (until 1990 former territory of the FRG);Syria;Total;Total;Number;31,583;
2010;Germany (until 1990 former territory of the FRG);Syria;Total;Males;Number;17,623;
2010;Germany (until 1990 former territory of the FRG);Syria;Total;Females;Number;13.96;
2010;Estonia;Foreign country;Total;Total;Number;212,659;
2010;Estonia;Foreign country;Total;Males;Number;106,707;
2010;Estonia;Foreign country;Total;Females;Number;105,952;
2010;Estonia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Estonia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Estonia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Estonia;Syria;Total;Total;Number;;
2010;Estonia;Syria;Total;Males;Number;;
2010;Estonia;Syria;Total;Females;Number;;
2010;Ireland;Foreign country;Total;Total;Number;570.19;
2010;Ireland;Foreign country;Total;Males;Number;284,869;
2010;Ireland;Foreign country;Total;Females;Number;285,321;
2010;Ireland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Ireland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Ireland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Ireland;Syria;Total;Total;Number;221;
2010;Ireland;Syria;Total;Males;Number;134;
2010;Ireland;Syria;Total;Females;Number;87;
2010;Greece;Foreign country;Total;Total;Number;931,424;
2010;Greece;Foreign country;Total;Males;Number;476.09;
2010;Greece;Foreign country;Total;Females;Number;455,334;
2010;Greece;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Greece;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Greece;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Greece;Syria;Total;Total;Number;;
2010;Greece;Syria;Total;Males;Number;;
2010;Greece;Syria;Total;Females;Number;;
2010;Spain;Foreign country;Total;Total;Number;5,402,575;
2010;Spain;Foreign country;Total;Males;Number;2,849,657;
2010;Spain;Foreign country;Total;Females;Number;2,552,918;
2010;Spain;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Spain;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Spain;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Spain;Syria;Total;Total;Number;;
2010;Spain;Syria;Total;Males;Number;;
2010;Spain;Syria;Total;Females;Number;;
2010;France;Foreign country;Total;Total;Number;3,824,590;
2010;France;Foreign country;Total;Males;Number;1,947,571;
2010;France;Foreign country;Total;Females;Number;1,877,019;
2010;France;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;France;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;France;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;France;Syria;Total;Total;Number;;
2010;France;Syria;Total;Males;Number;;
2010;France;Syria;Total;Females;Number;;
2010;Croatia;Foreign country;Total;Total;Number;;
2010;Croatia;Foreign country;Total;Males;Number;;
2010;Croatia;Foreign country;Total;Females;Number;;
2010;Croatia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Croatia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Croatia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Croatia;Syria;Total;Total;Number;;
2010;Croatia;Syria;Total;Males;Number;;
2010;Croatia;Syria;Total;Females;Number;;
2010;Italy;Foreign country;Total;Total;Number;3,648,128;
2010;Italy;Foreign country;Total;Males;Number;1,734,329;
2010;Italy;Foreign country;Total;Females;Number;1,913,799;
2010;Italy;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Italy;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Italy;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Italy;Syria;Total;Total;Number;2,962;
2010;Italy;Syria;Total;Males;Number;1,756;
2010;Italy;Syria;Total;Females;Number;1,206;
2010;Cyprus;Foreign country;Total;Total;Number;163,102;
2010;Cyprus;Foreign country;Total;Males;Number;73,715;
2010;Cyprus;Foreign country;Total;Females;Number;89,387;
2010;Cyprus;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Cyprus;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Cyprus;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Cyprus;Syria;Total;Total;Number;;
2010;Cyprus;Syria;Total;Males;Number;;
2010;Cyprus;Syria;Total;Females;Number;;
2010;Latvia;Foreign country;Total;Total;Number;362,378;
2010;Latvia;Foreign country;Total;Males;Number;169.2;
2010;Latvia;Foreign country;Total;Females;Number;193,178;
2010;Latvia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Latvia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Latvia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Latvia;Syria;Total;Total;Number;;
2010;Latvia;Syria;Total;Males;Number;;
2010;Latvia;Syria;Total;Females;Number;;
2010;Lithuania;Foreign country;Total;Total;Number;27,318;
2010;Lithuania;Foreign country;Total;Males;Number;15.67;
2010;Lithuania;Foreign country;Total;Females;Number;11,648;
2010;Lithuania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Lithuania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Lithuania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Lithuania;Syria;Total;Total;Number;;
2010;Lithuania;Syria;Total;Males;Number;;
2010;Lithuania;Syria;Total;Females;Number;;
2010;Luxembourg;Foreign country;Total;Total;Number;215,699;
2010;Luxembourg;Foreign country;Total;Males;Number;109,021;
2010;Luxembourg;Foreign country;Total;Females;Number;106,678;
2010;Luxembourg;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Luxembourg;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Luxembourg;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Luxembourg;Syria;Total;Total;Number;;
2010;Luxembourg;Syria;Total;Males;Number;;
2010;Luxembourg;Syria;Total;Females;Number;;
2010;Hungary;Foreign country;Total;Total;Number;200,005;
2010;Hungary;Foreign country;Total;Males;Number;106,166;
2010;Hungary;Foreign country;Total;Females;Number;93,839;
2010;Hungary;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Hungary;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Hungary;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Hungary;Syria;Total;Total;Number;816;
2010;Hungary;Syria;Total;Males;Number;579;
2010;Hungary;Syria;Total;Females;Number;237;
2010;Malta;Foreign country;Total;Total;Number;18,952;
2010;Malta;Foreign country;Total;Males;Number;10,151;
2010;Malta;Foreign country;Total;Females;Number;8,801;
2010;Malta;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Malta;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Malta;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Malta;Syria;Total;Total;Number;;
2010;Malta;Syria;Total;Males;Number;;
2010;Malta;Syria;Total;Females;Number;;
2010;Netherlands;Foreign country;Total;Total;Number;652,188;
2010;Netherlands;Foreign country;Total;Males;Number;316.27;
2010;Netherlands;Foreign country;Total;Females;Number;335,918;
2010;Netherlands;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Netherlands;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Netherlands;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Netherlands;Syria;Total;Total;Number;573;
2010;Netherlands;Syria;Total;Males;Number;241;
2010;Netherlands;Syria;Total;Females;Number;332;
2010;Austria;Foreign country;Total;Total;Number;876,068;
2010;Austria;Foreign country;Total;Males;Number;442,897;
2010;Austria;Foreign country;Total;Females;Number;433,171;
2010;Austria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Austria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Austria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Austria;Syria;Total;Total;Number;;
2010;Austria;Syria;Total;Males;Number;;
2010;Austria;Syria;Total;Females;Number;;
2010;Poland;Foreign country;Total;Total;Number;75.21;
2010;Poland;Foreign country;Total;Males;Number;39.87;
2010;Poland;Foreign country;Total;Females;Number;35.34;
2010;Poland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Poland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Poland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Poland;Syria;Total;Total;Number;;
2010;Poland;Syria;Total;Males;Number;;
2010;Poland;Syria;Total;Females;Number;;
2010;Portugal;Foreign country;Total;Total;Number;454,191;
2010;Portugal;Foreign country;Total;Males;Number;234,412;
2010;Portugal;Foreign country;Total;Females;Number;219,779;
2010;Portugal;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Portugal;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Portugal;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Portugal;Syria;Total;Total;Number;25;
2010;Portugal;Syria;Total;Males;Number;13;
2010;Portugal;Syria;Total;Females;Number;12;
2010;Romania;Foreign country;Total;Total;Number;;
2010;Romania;Foreign country;Total;Males;Number;;
2010;Romania;Foreign country;Total;Females;Number;;
2010;Romania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Romania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Romania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2010;Romania;Syria;Total;Total;Number;;
2010;Romania;Syria;Total;Males;Number;;
2010;Romania;Syria;Total;Females;Number;;
2010;Slovenia;Foreign country;Total;Total;Number;82,176;
2010;Slovenia;Foreign country;Total;Males;Number;60,089;
2010;Slovenia;Foreign country;Total;Females;Number;22,087;
2010;Slovenia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2010;Slovenia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2010;Slovenia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
